H11,H12,tx,H21,H22,ty,H31,H32
0.84214836,0.034872137,0.020394666,-0.11714013,0.8975881,0.09399353,-0.13531965,-0.0023458865
0.936139,-0.023562618,-0.038266324,0.08567859,0.90988195,-0.031099267,-0.059425697,-0.062451635
0.92178535,0.0050797416,0.07879541,-0.0295736,1.0849385,-0.057320256,-0.0032492206,0.0753529
0.69473326,0.013797361,0.074716136,-0.07450916,0.96236205,0.009465462,-0.20695958,0.036706522
0.8211027,-0.006468718,0.09692532,-0.098039985,1.0739012,0.06320119,-0.09909182,0.06795067
0.88315636,-0.081794396,0.044043176,0.027769033,0.89568174,0.0068986006,0.014705904,-0.15342894
0.9399281,0.014421252,-0.02638597,-0.1211408,0.9316766,0.0940107,-0.120190814,-0.005219192
0.9702325,-0.15477513,0.07646165,0.07978831,0.8378297,-0.024871591,0.014512256,-0.12600628
1.183857,0.15254036,-0.055823088,0.11012885,1.416233,-0.06225251,0.02923955,0.3908835
1.2509165,0.054681323,0.033223897,0.17238817,1.4087352,-0.087758124,0.16908666,0.20785241
0.86380816,-0.10893698,0.086164296,0.03617582,0.90573704,-0.02359222,-0.014177293,-0.092306554
0.99319565,0.051533356,-0.0074325404,0.023107745,0.8934856,0.06784538,-0.027580269,-0.013480037
0.90865105,0.07445339,-0.017439248,0.03804747,1.159593,-0.04525983,-0.111628644,0.1724952
0.86732924,0.056316014,-0.014442467,0.028065113,0.97422355,-0.05787553,-0.092815176,-0.018449038
1.3515522,0.20628698,-0.09849313,-0.08966817,1.4973781,0.047302525,0.17118871,0.42550874
1.0077907,-0.0395866,-0.035440028,-0.02038593,1.0456161,0.023942761,-0.024237197,-0.010782457
1.0023143,0.007620394,-0.092110835,0.06620118,0.9127095,0.0054358244,0.008892424,-0.09643597
0.92208093,-0.029639136,0.008023653,-0.17116961,0.9252079,0.08152557,-0.07764855,-0.06641188
0.89893395,0.05703215,-0.0051490804,0.11068754,0.94425255,-0.068244904,-0.048287548,-0.037918642
1.0201554,0.007904398,-0.024518194,-0.03879733,1.0128187,-0.007234894,-0.0544822,-0.018786244
0.8930541,-0.120213956,0.08766641,-0.026633129,0.8208661,0.060198262,-0.06469284,-0.14657804
1.2396623,-0.12727119,0.08407322,0.19226396,1.0777159,-0.077975,0.2706355,-0.038598087
1.0777287,0.103157416,-0.031736653,-0.0590622,0.97495526,0.076376304,0.09111774,0.010863023
1.0005125,0.09109608,-0.012730694,-0.007244669,1.0826542,-0.018427435,-0.066582784,0.061838306
1.0082105,-0.10591424,0.06967456,0.04145803,0.90561086,0.024189943,0.009955373,-0.035354584
0.9035806,0.06213877,-0.032404076,-0.106273994,1.105546,0.03325168,-0.20294213,0.15900373
0.91300064,-0.06662695,0.084023595,0.01100298,1.0240676,-0.082821116,0.10722169,-0.09178295
0.9862296,-0.01437139,0.043897685,0.09284577,1.1053679,-0.068775184,-0.03139911,0.074575335
1.109207,0.03714444,-0.047845572,0.058166172,0.9431864,0.03365935,0.05713798,0.0367041
1.1544527,0.04949775,-0.067972854,-0.06977928,1.2663257,0.034907077,0.02517512,0.19393227
0.9529417,0.096744396,-0.00079906074,-0.0777247,1.1369762,0.07804385,-0.11566606,0.28061223
0.98410064,-0.054527473,-0.01257328,-0.09570786,0.8812863,0.05005664,-0.10998377,-0.035339914
1.3314748,0.0075122016,0.08823216,0.09551099,1.0894355,0.015467891,0.29087898,0.0095595885
0.8322173,0.020796668,-0.03078588,-0.09416129,0.845298,0.06012542,-0.18544576,-0.03666439
0.96600324,-0.06300159,-0.014603547,-0.08583881,0.9926389,0.037778184,-0.12540749,0.092243075
0.8824921,-0.13883899,0.08561666,-0.12288692,1.0210317,0.03268478,-0.085185975,0.0020882133
0.98415977,0.037597157,0.019696001,-0.0060860477,0.87980556,0.023717748,-0.0029073693,-0.034053475
1.0078194,0.12761393,-0.049672548,-0.049731888,1.0997343,-0.027726645,0.037253737,0.024477884
1.1495043,0.12930588,-0.025381902,0.030286726,1.1074566,0.006947658,0.20542324,0.04116892
0.8845521,-0.16159548,0.079473935,-0.021716103,0.88062084,-0.025653237,-0.004068438,-0.12655446
0.7445637,0.012512496,0.066101424,-0.12504034,0.8439358,0.09898011,-0.16471349,-0.009820819
0.887304,-0.07099951,0.0680069,0.029927338,0.8861041,-0.052308965,0.047326513,-0.23384748
1.0230836,-0.08341873,0.09442878,-0.060623698,1.2273434,-0.027518816,0.02906362,0.11889563
1.1751221,0.15161996,-0.06810408,-0.057244066,1.2080503,0.004831194,0.031761672,0.18543449
0.9212214,-0.008300645,-0.07099888,-0.086502776,0.93148315,0.03054073,-0.09237018,-0.027280554
0.8426147,-0.09103676,0.09281003,0.045005146,0.9270337,-0.057645645,0.013999879,-0.11512114
1.1991519,-0.010295742,-0.05891425,0.10398598,1.0488255,-0.07892262,0.13550234,-0.013424665
0.8667943,0.10535756,-0.040735956,-0.060207292,0.9905848,0.03181361,-0.10360791,0.103955716
1.1301615,-0.0314791,-0.017139936,0.061902113,0.8960546,0.034375105,0.20342168,-0.147347
0.9944584,-0.00969459,-0.028767595,-0.06922732,0.91864926,0.030149322,0.021878392,-0.1324865
1.0666448,-0.037870944,-0.03677921,-0.024549536,1.0347407,0.036839128,-0.02704826,0.08583089
1.1541768,0.016603224,-0.057285428,0.058553427,0.8651309,0.051060658,0.16888294,-0.11189218
0.87307614,0.044492308,0.045887437,-0.043911163,0.91544443,0.054745402,-0.010750078,-0.035246767
0.9355004,0.02908215,0.009424947,-0.011341251,1.0409847,0.03482044,-0.051270954,0.07751029
1.0891327,0.09012456,0.011435256,0.058591086,1.027414,0.04374961,0.0650423,0.10431115
1.0040592,-0.08505547,0.05232351,-0.043658294,0.9920468,-0.03219162,0.03129009,-0.049365446
1.1205757,0.10418583,-0.09952628,-0.041222923,1.1340487,-0.01295861,0.021499492,0.11657145
0.95865,-0.009750747,-0.023250636,0.064607725,0.95116025,-0.06410531,0.021552965,-0.08261401
1.0096877,0.14606959,-0.06833511,0.014275201,1.0105348,0.0037961195,0.031900644,-0.0035119145
0.69788706,-0.14425212,0.087864265,-0.12364496,0.7967739,0.065968655,-0.23243272,-0.08016695
0.898889,-0.0058933734,-0.017614933,-0.07370892,1.0003642,0.0047616772,-0.07557309,-0.014050052
0.65329146,-0.13562894,0.08830823,-0.13512021,0.6380912,0.070034996,-0.1763781,-0.26803446
0.94266343,-0.039242633,0.022773426,-0.06611799,0.9335782,-0.024978647,-0.070980184,0.0041607935
0.9755497,-0.03657921,-0.011260228,-0.09780296,0.9247759,0.040528078,-0.091059245,0.0075199422
1.0485076,-0.026685344,0.07415305,0.06034315,1.0352825,0.01951404,0.055261903,-0.03462529
0.9947509,-0.014763083,0.03170962,-0.10274107,1.0683177,0.039670154,-0.036199547,0.035408434
0.8378035,-0.030744994,0.028666405,-0.15156329,0.81399757,0.09099128,-0.10399127,-0.12152308
1.3597463,0.06229303,-0.05427778,0.073102206,1.4101048,-0.060004383,0.25963748,0.25967187
0.6410309,-0.07197718,0.038382214,-0.15914528,0.7341267,0.085676685,-0.26311293,-0.11350469
1.067186,0.064352736,0.0014528284,0.105034485,1.0052712,-0.057613224,0.1686315,-0.06459486
0.88180983,-0.023913883,0.0751766,0.0033282414,1.0395569,0.05162008,0.0013774149,0.02818988
1.0621762,0.16952786,-0.07405757,-0.023324488,1.0044913,0.045869023,-0.010849716,0.088611245
1.1156774,0.0992306,-0.046330728,-0.058661357,1.140345,-0.03169146,0.008800596,0.115444444
1.2170885,-0.08163529,0.062464193,0.16150916,1.0507133,-0.09766095,0.2432497,-0.029783819
1.019141,0.1541821,-0.04234767,-0.06327899,1.1484756,0.04288868,-0.041661583,0.22930935
0.7701799,0.007131656,0.07457054,-0.06561439,0.9009235,0.029974077,-0.07219381,-0.056699112
0.8797538,0.04376878,-0.021654313,0.01158227,0.97414815,-0.031747386,-0.13298589,0.032926515
1.2130038,0.053560685,-0.09307824,0.04830668,0.92403007,0.06262803,0.13134405,-0.020128272
0.9397686,0.007066629,0.057492662,-0.03863886,0.99428463,-0.0075184903,0.0134290755,-0.053124856
0.6630202,-0.06259374,0.09100553,-0.12743028,0.7845954,0.06828382,-0.18936425,-0.11810668
0.8148214,-0.025110638,0.060451448,-0.022224165,0.80345535,0.08058993,-0.1613404,-0.025523774
1.2695708,-0.024310887,-0.07487065,0.079337806,1.1331042,-0.013433294,0.10589905,0.1384893
0.82164884,-0.027050009,0.048773795,-0.006627597,0.9309744,-0.028967615,-0.13206527,-0.0123691205
1.0270616,0.04575441,-0.048624877,-0.09396012,1.143263,0.047355138,-0.072517715,0.1565794
1.1773771,0.049020477,-0.0997932,0.14060658,1.1652602,-0.055009633,0.15243818,0.0427722
1.1172798,0.02304077,-0.07254776,0.031509012,1.0664686,-0.052258097,-0.034572825,0.032400146
1.2224411,0.008230507,-0.03936347,-0.12722978,1.208019,0.098065846,0.08674808,0.20416634
0.91326857,0.049553808,0.037466865,0.0019319002,1.0226521,-0.030526698,-0.10874191,0.04554612
0.9520074,-0.03915601,0.05876446,0.13822713,0.96517587,-0.07584767,-0.0022711605,-0.04803984
0.9383186,0.06744621,0.016528957,0.061271146,0.9836011,0.043093134,0.044070147,0.06819151
0.96952176,0.19463973,-0.08577135,-0.16487539,1.0683929,0.08469119,-0.111950815,0.18208374
1.005711,0.023896882,-0.098131195,0.015363358,0.98043674,0.061489645,-4.5455992E-05,0.028756497
1.0627033,-0.091978945,0.026336072,-0.019198209,0.8143969,0.07182039,0.089034826,-0.17638242
0.8303916,-0.0046583363,-0.00093116856,-0.091141954,0.83733463,0.055708904,-0.15024562,-0.095118895
0.92308635,0.026482444,-0.03144084,-0.098856114,0.97718155,0.03760729,-0.17965929,0.032437827
0.90881073,-0.10238244,0.058131192,0.087864846,0.8632905,0.004011062,0.0417123,-0.16735132
1.0286964,0.110401794,-0.029058903,0.003877289,1.2265861,-0.0008941873,-0.04642311,0.16513681
1.0248682,-0.037553832,0.071140535,0.043563053,1.0993587,-0.050777122,0.12607035,0.042492874
0.88915086,-0.017194744,-0.050915852,-0.08128083,0.9053361,0.014240351,-0.14552334,-0.04177699
0.82558167,-0.009420229,0.0679444,-0.08016762,0.9850297,0.0883301,-0.13105567,0.038889766
0.8876012,0.1393187,-0.03680857,0.0067524314,1.2289803,-0.073647,-0.19706684,0.256874
0.76324505,-0.07089061,0.09949382,-0.03571878,0.8445647,0.033052344,-0.123746514,-0.10115117
0.721568,0.037778143,-0.07107284,-0.12856556,0.7586282,0.08684938,-0.27892077,-0.061077505
1.014852,0.0798876,-0.02299631,0.11208396,0.9747045,-0.01221937,0.018036216,0.03846436
0.82078314,0.064205036,0.039528202,-0.08974145,0.9685162,0.08581863,-0.115361646,0.08751857
1.1673541,-0.00895451,-0.03993765,0.03951008,0.94837976,0.06511599,0.2014001,-0.06723702
1.0347602,0.09580141,-0.09285301,0.09604858,1.0604328,-0.074157454,-0.04504642,0.08474286
0.68006176,0.06060901,0.01581179,-0.15582946,0.8271706,0.095057026,-0.24853247,0.019757168
1.0314746,-0.02579882,0.016226962,0.017111722,0.92123145,-0.059138566,0.15474346,-0.18286766
0.94183487,0.034904215,-0.068957224,-0.039443303,0.9913809,-0.033032466,-0.14216143,0.021108063
0.853575,0.014988122,0.07525974,-0.13744736,1.0279546,0.09897706,-0.08109486,0.038852565
0.9196673,-0.07449388,0.011642445,0.00992237,0.97368205,-0.079781696,0.020063363,-0.10936567
1.0070062,-0.024154626,-0.057639126,-0.0827469,1.0045544,0.020540606,-0.12882459,0.10671471
1.0574266,0.13660584,-0.08754645,-0.0016377941,0.94484407,0.08704625,-0.06269433,0.08289203
1.0571148,0.051597778,-0.08099127,0.06738753,0.84231627,0.019987188,0.06455972,-0.12760198
0.9701495,-0.064144924,0.069168635,0.043965027,0.75003284,0.038521953,0.0642534,-0.15107231
0.9183547,-0.05123946,-0.01365742,-0.017028976,0.7325344,0.06594156,-0.010812845,-0.19696136
1.1008995,0.010524633,0.01904362,0.09281193,1.0504787,-0.0022976722,0.1269058,0.02948921
1.1314675,-0.0066988487,-0.027190926,0.13901338,1.1254258,-0.05451782,0.096111104,0.06175922
1.0748789,0.06903752,-0.059468307,0.0064174403,1.1589501,0.018319383,0.005716527,0.13686402
0.91362715,-0.07559529,-0.008646993,0.027737925,0.8652625,-0.035610903,-0.007030513,-0.1341222
0.97296894,-0.047265626,0.057405032,0.057420336,1.0124637,-0.05557227,0.1287016,-0.11694143
1.2153211,0.100698456,-0.05801439,0.08895227,1.3415871,-0.053285435,0.09144415,0.21443528
0.9089528,0.15860182,-0.077274404,-0.1052305,0.9957873,0.058837518,-0.12035452,0.11493054
1.1611449,0.189289,-0.093543105,-0.045581453,1.2721934,0.021433054,-0.004033398,0.37766594
1.40955,0.06637214,-0.018272456,0.1470053,1.1607568,-0.02376851,0.30372155,0.11351094
0.95379966,0.061747923,0.032021463,0.027115934,1.1634524,-0.014705868,0.07182978,0.068670526
1.1671181,0.14117518,-0.046102814,-0.048777778,1.1073402,0.048164546,0.036531907,0.15594769
0.80358636,0.020775402,-0.022770004,-0.13895859,0.82213455,0.098409995,-0.20600995,-0.061106324
1.0699389,0.04996818,-0.017328868,-0.08485397,1.1993513,0.012948784,0.029385343,0.11609544
0.9952709,0.18489152,-0.083596155,-0.060274854,0.99044245,0.07149455,-0.08095347,0.1601912
1.1845477,-0.041883208,0.08051604,0.03538385,1.0484947,0.027272776,0.1923866,0.029433744
1.2059338,0.01819031,-0.05442658,-0.043412335,1.0772032,0.025044302,0.07335457,0.05749614
0.9437521,-0.032986972,0.07010517,0.05255484,1.1196699,-0.08091441,-0.0028809905,0.019332599
0.9609766,-0.007015152,-0.00927926,-0.118195884,0.9469933,0.09865255,-0.1097699,0.012344474
0.956393,-0.06804328,0.034480773,0.074562564,0.95429075,-0.08102308,0.080644816,-0.14343125
0.7754358,-0.052812647,0.092100464,-0.07397897,0.8449074,0.07961181,-0.19826983,0.018438462
0.9823205,0.12743568,-0.08371948,-0.011792149,0.97351885,0.05682838,-0.12607118,0.06247987
0.93397313,-0.019559411,0.05267232,-0.020691313,1.1127095,-0.0115744015,-0.006090656,0.055214934
1.1571448,0.061882246,-0.030486865,-0.005624123,1.3348773,-0.08475276,0.06323047,0.2529615
1.0738915,0.033275012,0.034446858,0.11006237,1.1316209,-0.017515901,0.0115344,0.17533386
0.9703322,0.12516566,-0.050171968,-0.022505682,1.1679356,-0.051203344,-0.097927235,0.12679124
1.2616667,0.118166074,-0.07572291,-0.008552659,1.2367814,0.056613244,0.20770288,0.20772408
0.78160125,-0.12534365,0.054467633,0.046491038,0.7204805,-0.038938865,-0.075836845,-0.24904333
0.9352578,-0.08084888,0.03259499,-0.11050549,0.8564626,0.013673932,-0.0141341835,-0.1683118
1.0149541,-0.09910789,0.029624343,0.014019089,0.9152182,0.0051184,-0.020687792,0.008428889
0.90991163,0.04107403,-0.067554586,-0.09565861,0.91190386,0.08808928,-0.10670613,0.007593519
1.2503287,0.105812326,-0.01334236,0.18347871,1.3755795,-0.08634694,0.12496808,0.24802198
0.82026446,0.053627107,-0.01649105,-0.032344554,0.8967112,0.052904222,-0.18930101,0.025827818
0.93904674,0.04442991,-0.027222816,0.03127566,0.94993985,0.018568188,-0.06343949,-0.011778437
1.390639,-0.018527564,-0.06595977,0.18289156,1.0894096,-0.054863937,0.28704894,-0.055383727
1.05361,-0.0049815476,-0.026834624,0.050047897,1.1315051,0.0036723826,0.049297623,0.034840573
0.67680883,0.0017688156,0.027777553,-0.14420742,0.86315286,0.076875515,-0.24067526,-0.034842968
1.0986996,-0.061349962,0.041392233,-0.027501196,1.1485674,-0.009694812,0.10922287,0.05232637
1.0953478,-0.006522406,-0.06428923,0.054489195,0.9609039,-0.052573785,-0.04452187,-0.012592855
1.0976462,-0.02243796,-0.029453415,-0.036952283,0.96752226,0.042931754,-0.02580252,-0.01902235
0.83309263,-0.044557802,0.033309113,-0.11405814,0.8634852,0.036905088,-0.14959453,-0.02580968
0.7879926,-0.12634465,0.09664099,-0.057422034,0.8988748,0.0039274627,-0.07493678,-0.15248936
0.939943,0.057125755,-0.03864324,-0.07158822,1.073709,0.015620836,-0.05259651,0.021979522
1.1600883,-0.10712552,0.046305712,0.19297299,0.89715433,-0.08236209,0.19671284,-0.1968709
1.0807416,0.14197764,-0.04745086,-0.031322137,1.3293383,-0.040055897,-0.036146738,0.20231338
0.919559,-0.057093136,0.0929608,0.022854611,0.86356926,-0.05804628,0.031211127,-0.14411137
0.98877704,0.14709355,-0.06147324,0.043121465,0.99623615,-0.0530174,0.0021550916,0.023666298
1.0015622,0.09525216,-0.032597676,0.059164003,1.1332133,-0.022566903,-0.043842666,0.1315931
1.0455618,-0.10134443,0.08279694,0.064910956,0.9834279,-0.044433706,0.060003407,-0.10081608
1.0346663,-0.04835741,0.04493384,0.0405406,1.0027095,-0.09304705,0.058393005,-0.08737304
0.90205675,0.04848296,0.0049758623,-0.008133847,0.9335923,0.05489791,-0.051636245,0.06545611
0.8541685,0.019196143,0.0820031,-0.08559129,1.1166114,0.0554214,-0.06083624,0.12160541
1.0501707,0.095434874,-0.09165896,-0.094453335,1.1518238,0.07922437,-0.07422434,0.13154203
1.1454273,-0.099506766,0.0131504,0.054128952,0.8658066,0.020164121,0.14192452,-0.11492513
0.94314,-0.054130796,-0.026250284,-0.009591095,0.8517937,-0.0010310776,-0.041616034,-0.09673968
0.99007785,-0.07635876,-0.0040272702,-0.04136035,1.0367185,0.03325905,0.017696496,-0.02689998
0.9351197,-0.09482039,0.032471426,-0.015367951,0.7996802,0.067795716,-0.015166894,-0.15006994
0.9628842,-0.03500682,0.040542904,0.10173003,1.0371157,-0.027042726,0.10712401,-0.07868183
0.9333045,-0.097147875,0.09517271,0.007977586,1.0302771,0.01969633,-0.03024484,0.007234862
1.1939621,0.06637124,0.02600218,0.13116147,1.1605788,-0.06396775,0.34374624,0.014515901
0.9452439,0.057910293,0.01757939,0.07808628,1.1736245,-0.08097691,0.021121398,0.06665904
1.0279074,0.043029718,-0.06339803,0.02725906,1.1072475,-0.02703509,0.014571693,0.06614396
0.8258447,0.04811748,-0.07094812,-0.10346902,0.83487165,0.03284583,-0.17131424,-0.07649358
1.0244833,-0.14773007,0.094054945,0.017239064,0.9506713,-0.09577221,0.14963529,-0.19948788
0.92177373,-0.13121316,0.0916457,0.00030836463,0.9699919,-0.08522498,0.021460019,-0.13052776
0.8739709,0.04722551,0.017552448,-0.03644734,1.1206417,-0.030124167,-0.08299264,0.07238525
0.8062048,0.07699402,0.0053953747,-0.10666498,0.9879478,0.069635,-0.13994569,0.108287394
1.0931679,-0.029405542,-0.04416028,0.0064717643,1.1103337,-0.06633517,-0.013788484,0.08365524
0.92752993,0.14687909,-0.060259372,-0.011789784,1.0793425,0.09564339,-0.08149013,0.17860013
1.3603266,0.10559575,-0.044268705,0.1809839,1.3676813,-0.07018634,0.2338281,0.26081923
0.95944244,0.101340964,-0.019183982,-0.10012239,1.0114578,0.04732963,-0.11907993,0.12705152
1.1071402,-0.066480026,-0.025648119,0.042438045,1.0541687,-0.035079613,0.019424304,0.045440737
0.8817936,-0.14498697,0.059067078,0.021842271,0.85374105,-0.0560202,-0.12458878,-0.12424363
1.067731,-0.044985022,0.037226956,0.075107545,1.0176588,0.024399484,0.0050053895,0.07135423
0.9539054,0.17858642,-0.073483184,0.039935604,1.0187495,0.03405461,-0.14563525,0.14201543
0.975591,0.11291991,-0.018308572,-0.03824599,1.1921136,0.010857601,-0.043884885,0.121793054
0.8909202,-0.08792913,0.0364679,0.065883085,0.8211818,-0.097649425,0.005036935,-0.23260961
0.8580716,0.15287277,-0.06464813,-0.07965793,0.9566699,0.053221747,-0.17247447,0.04265616
1.3699226,0.021808121,-0.095974274,0.14978848,1.2304351,-0.09978089,0.320259,0.02884463
1.0249069,-0.054245174,-0.023065412,0.027596936,0.9492772,0.061921816,-0.084049195,0.101051524
0.92754155,-0.098886065,0.09292141,-0.012157509,0.8609748,-0.0005977259,0.11812882,-0.21670523
0.7953314,-0.0056209723,0.0054892767,-0.092569366,0.81047726,0.084545985,-0.19094661,-0.06503167
0.9217758,-0.006425474,0.01063845,0.109280795,0.9447548,-0.044803977,0.012810439,-0.08229677
0.8303585,-0.105189815,0.051722784,-0.016782619,0.78937054,-0.07180499,-0.026426062,-0.22705784
0.89188284,-0.0026431968,0.07320636,0.018282756,1.1338525,-0.07187776,0.0004979819,2.3185494E-05
1.1617539,-0.053957142,0.0009370249,0.07605596,1.0817211,-0.016803624,0.08726232,0.00017169304
1.3924826,-0.03176943,-0.050834578,0.08761705,1.0995538,-0.07024943,0.25740808,-0.05092421
0.8443891,-0.12530237,0.05280008,-0.08124417,0.8480114,0.08928144,-0.061893158,-0.12009072
0.832304,0.039419506,0.03231434,-0.10900409,1.0637846,0.038579833,-0.13826038,0.08493808
0.9117285,-0.07338402,0.06938767,0.02142512,0.71183705,0.06333157,0.018546425,-0.15350449
0.9522972,0.08327242,-0.090782315,-0.0660142,1.0315566,0.058945037,-0.12221464,0.1611209
1.0887461,-0.08444743,0.040676378,0.10153201,0.8507439,0.005664977,0.18545021,-0.13548702
1.357208,0.14695644,-0.075498894,0.06440024,1.373811,-0.013231446,0.1721256,0.28057474
1.0240808,-0.016032191,-0.015288343,-0.07320081,0.9606421,0.056473117,-0.07992036,0.04486601
0.907691,0.049978524,0.039401103,-0.059308868,1.0172875,0.097034894,-0.11015023,0.08642268
1.0500133,-0.07719834,-0.0053895586,0.09700675,0.94624406,-0.07845249,-0.026124738,-0.08657351
1.2006495,-0.06522111,0.06685257,0.050052613,0.9242897,0.018233161,0.19318482,-0.09238449
1.0487636,0.005088096,0.06806789,0.078179576,0.97062814,-0.079455905,0.10666491,-0.031784486
0.9959346,0.079886235,0.010409488,0.031243801,0.968114,0.048552018,-0.02164789,0.089269646
1.240246,0.051158894,-0.051088106,0.07122522,1.1979454,3.36307E-05,0.13985273,0.14885682
1.0011953,-0.056917887,0.02159706,-0.07863884,1.0393997,0.045353293,-0.0051357,0.053945772
0.889248,-0.06781129,0.042839076,0.0070877485,0.9919257,-0.057962876,0.021696135,-0.13825603
1.2556229,0.00205368,-0.055676036,0.15722825,1.2284616,-0.09594669,0.15525907,0.15581338
0.7931333,-0.05628837,0.024931332,-0.020426843,0.7705137,-0.013664892,-0.09984897,-0.20727484
0.8359871,-0.09174078,0.04248129,-0.1014701,0.77099574,0.04097649,-0.09348706,-0.11803152
0.9521782,0.12271179,-0.018986098,-0.09263512,0.9343084,0.09845446,-0.06425307,0.0448216
0.7774366,0.06264518,-0.058914363,-0.11374368,0.8458842,0.07079077,-0.22476481,-0.024243698
0.80177915,-0.0077325916,0.059944957,-0.04559825,0.8440803,0.06232666,-0.13838238,-0.073679864
1.0648812,-0.025926003,-0.029904637,0.12549499,0.9853179,-0.031034792,0.050205365,-0.0554686
0.82992774,0.04630029,0.021068001,-0.09990862,1.0507357,0.03236675,-0.12629455,0.04263817
0.9432948,0.05466931,-0.09021704,-0.172319,0.98075837,0.0937861,-0.13473459,0.054288436
0.83967465,-0.076462716,0.09276245,-0.04195935,0.7150577,0.08211633,-0.034879997,-0.15846321
0.95756155,-0.05491796,-0.043669447,-0.15148467,0.9446565,0.07820886,-0.14979675,0.007884316
1.1740626,0.0655656,-0.010877309,0.07862685,1.0193409,-0.0140058445,0.25187618,-0.0813417
0.8622061,0.012820125,-0.07921358,-0.040703677,0.8070634,0.037770685,-0.14067118,-0.073821805
0.9541105,0.066319376,0.029681878,-0.043221325,0.8956376,0.032631923,-0.033981793,0.011122226
0.9718453,-0.08163304,0.0683675,0.022488596,0.92977667,-0.003169972,0.038347624,-0.09895259
0.8923661,-0.08164243,0.0038826026,-0.04525597,0.7968533,0.056954134,-0.041907523,-0.085005976
0.8439136,0.07014157,-0.011337653,-0.012618676,0.82378656,0.09019,-0.0798647,-0.047331296
1.1086001,0.14943327,-0.08728543,-0.10639545,1.2519195,0.004989847,0.016098686,0.18960343
0.7040863,-0.0994281,0.01517313,-0.10518401,0.75162005,0.032214586,-0.2371501,-0.13554704
1.1969892,0.064836144,-0.07241547,0.11291434,1.2033107,-0.07525346,0.060585774,0.1997019
0.7520749,-0.06317037,0.08937657,-0.11087525,0.8673068,0.031467944,-0.16924566,-0.106289506
1.0439297,-0.035467036,0.009763911,-0.021652445,0.9002216,0.039750014,0.0626067,-0.13631494
0.85382664,-0.028474422,-0.033898044,-0.07216857,0.9693347,0.002858903,-0.17052028,0.010854421
1.0805813,-0.029673653,-0.053108927,-0.06043233,0.9861478,0.030605832,-0.021688886,-0.019423453
1.1776669,0.08588998,-0.040462144,0.034385536,1.1911064,-0.039448645,0.061417647,0.16349098
0.7658257,-0.1415725,0.08564245,-0.08921918,0.83751255,0.08612983,-0.17319304,-0.042488694
0.81241554,-0.15692966,0.08507706,-0.02741345,0.6926882,0.0852161,-0.10417053,-0.14096291
1.4673316,0.19795659,-0.09572944,0.16606817,1.4875705,-0.044688467,0.25264385,0.31873843
1.0092326,0.19945964,-0.07995258,-0.10039598,1.174508,0.03782798,0.014142081,0.20303746
0.9187437,-0.13855346,0.08431178,-0.10956345,0.84267175,0.09976057,-0.027157396,-0.14028597
0.86757016,-0.033486705,0.03653555,-0.08888187,0.8621481,0.048209667,-0.07219608,-0.10470055
1.0867172,0.114025876,-0.071397476,0.055564713,1.1252114,-0.016665893,-0.031198561,0.15801324
0.96156216,0.13978277,-0.07588548,0.033007305,1.0192304,0.025039027,-0.06679381,0.05272188
0.8006004,-0.11544763,0.09594265,-0.03186065,0.9387651,-0.040920194,-0.118557334,-0.04881127
0.8216115,-0.058775764,-0.011781744,-0.11924286,0.6989339,0.095878124,-0.1714966,-0.13101178
0.7498551,0.008290368,-0.031646624,-0.1507921,0.8149431,0.07235965,-0.20476855,-0.09449336
0.99952996,0.036613718,-0.022067163,0.025623318,1.1185551,-0.056033466,-0.07399617,0.118247785
1.2779704,0.04469821,-0.09010548,0.07839937,1.218848,-0.069533505,0.17451899,0.09281678
1.1123599,0.014037188,-0.005472827,0.021370856,1.115275,-0.024250902,0.031268395,0.09667946
0.9271541,0.033042274,-0.02454375,-0.14658283,0.8947376,0.074185975,-0.13137408,0.005299475
1.1688207,-0.09471643,-0.0034828992,0.04510317,1.0266664,0.03951888,0.09313283,0.0674074
1.1333051,0.02478494,-0.08260275,0.19856867,1.1108317,-0.0853921,0.13898936,0.008510895
1.2122562,-0.0031131697,0.088941954,0.06801589,1.0388669,-0.016165556,0.24254368,-0.03853004
1.0099409,-0.071061544,-0.014600072,-0.023387386,0.897862,0.0035685853,-0.07697171,-0.030300267
1.0416801,0.00016092727,-0.077403545,0.03949706,0.9703133,-0.025320424,-0.06361915,-0.014086287
0.77698076,-0.04775053,0.010929828,-0.06538055,0.7979627,-0.006615247,-0.16025417,-0.14276215
0.8627954,-0.08753247,0.032154657,-0.08286808,0.7372256,0.026121538,-0.042525783,-0.2086002
0.94549257,0.10046409,-0.039527163,-0.022038765,1.1231189,0.07689029,-0.11355382,0.2173684
1.1461649,0.11073912,-0.029031845,0.07471642,1.0176933,-0.009853094,0.12158968,0.02372944
0.9930801,-0.06450746,0.09740995,-0.1725891,1.1316004,0.08893139,-0.0034240186,0.1428942
1.3208457,-0.053346023,-0.0511578,-0.010474328,1.2090545,0.045018613,0.18465349,0.16375013
1.1336306,0.11232277,-0.060924646,0.14141017,1.1736419,-0.046305105,0.09811026,0.14484562
0.9871739,0.053223763,-0.029682692,0.014161274,0.8892965,0.05346301,0.012250096,0.025885053
0.99815965,0.025419759,0.015351695,0.1106026,1.0225241,-0.091269806,0.12223603,-0.050199926
1.0917177,0.058558904,-0.07552297,-0.06503755,0.98437864,0.07444616,-0.055253744,0.09151344
