H11,H12,tx,H21,H22,ty,H31,H32
0.506794,-1.087885,0.030511,0.997601,0.487558,-0.054096,0.035822,0.053852
-0.333526,-0.849002,-0.104781,0.935069,-0.357072,0.009097,-0.004405,0.078200
-0.225508,-0.784361,-0.044611,0.853030,-0.378098,-0.067476,-0.239381,0.014653
-0.808820,-0.461725,-0.009539,0.575782,-0.857657,-0.102855,-0.048950,0.045910
0.838873,-0.582338,-0.023350,0.706536,0.910761,-0.060873,0.144311,-0.002635
-0.758862,-0.389919,0.010917,0.340508,-0.843418,0.006854,-0.090366,0.014068
-1.078167,-0.197216,0.029479,0.243828,-1.009936,0.026443,0.009217,0.016724
-1.023613,-0.175060,0.088130,0.107280,-0.999425,-0.081699,0.037206,0.008843
0.918460,-0.696323,0.008327,0.879422,1.062393,-0.083453,0.252167,0.156691
0.682008,-0.644580,-0.060109,0.618326,0.425042,0.068183,-0.119834,-0.095285
-0.768240,-0.874676,0.042312,0.703272,-0.626332,0.035546,0.116723,-0.057328
-0.346265,-0.958389,-0.015536,0.824891,-0.456313,0.029342,-0.099502,0.061007
-0.839789,-0.074761,-0.024169,0.164926,-0.970300,-0.015418,-0.177238,0.085345
-0.532877,-0.637599,-0.054298,0.657021,-0.603028,0.071531,-0.053856,-0.087157
-0.868410,-0.171676,-0.040411,0.295845,-0.925784,-0.071484,-0.120453,0.077229
0.257376,-1.007371,0.039274,0.983051,0.386437,-0.009985,0.037678,0.007616
0.282709,-0.851394,0.062673,0.883241,0.301049,-0.008644,0.033243,-0.088457
-0.478095,-0.614577,-0.078215,0.691920,-0.558671,0.002403,-0.178293,-0.017147
-0.890033,-0.544119,0.099350,0.523475,-0.907121,0.035749,-0.093279,0.042282
0.441029,-1.144365,0.009851,0.975345,0.457308,-0.051671,-0.060803,0.123322
-0.443130,-0.736593,0.023281,0.805023,-0.541466,0.072954,-0.066256,-0.094322
-1.155095,-0.216837,0.033868,-0.033759,-1.437903,0.052887,0.057837,0.345884
0.465601,-0.850389,0.033426,0.962297,0.532014,-0.096437,0.040467,-0.079190
0.147748,-1.004884,0.089311,0.943250,0.154784,0.031898,-0.042681,0.007691
-0.401480,-0.893359,-0.051349,0.800498,-0.510183,-0.001442,-0.148516,0.115173
0.812959,-0.659788,-0.006708,0.897924,0.652443,-0.041003,0.166774,-0.073003
-1.336487,-0.396194,-0.012277,0.276260,-1.186407,0.046903,0.315058,0.151597
-1.024305,-0.037476,-0.083414,0.177502,-0.938737,0.027649,0.098576,-0.098678
-1.026277,-0.623603,0.065109,0.674183,-0.822610,-0.073610,0.059046,0.024646
1.187603,-0.324061,-0.050540,0.709414,1.299267,-0.114005,0.353004,0.196730
1.013014,-0.272978,0.003463,0.495753,0.937089,-0.080391,0.157133,-0.061995
0.279884,-1.285936,-0.013637,1.169000,0.499373,-0.085537,0.103634,0.246590
0.886892,-0.479197,-0.068612,0.710494,0.802349,-0.070044,0.034841,0.010393
-0.808920,-0.850488,-0.076404,0.902675,-0.726562,-0.028927,0.207323,0.138203
-0.013384,-0.780369,-0.041193,0.938484,-0.118337,0.021948,-0.047250,-0.101328
1.003250,-0.015752,0.047872,-0.004973,1.087535,-0.016695,-0.013791,0.089259
-0.809323,-0.150873,-0.084764,0.183460,-0.800936,-0.025659,-0.003541,-0.159111
0.556276,-0.682059,0.086326,0.628114,0.572887,-0.034670,-0.052167,-0.140532
0.644098,-0.834557,-0.085317,0.852607,0.747851,-0.025877,-0.051395,0.184101
-0.634914,-0.974448,0.031533,0.912162,-0.653435,-0.090907,0.006549,0.159855
-0.325868,-1.041262,0.060840,1.051509,-0.265011,-0.043888,0.091586,-0.011036
-0.735959,-0.644078,0.010724,0.602823,-0.708250,-0.025627,0.002672,-0.059894
-0.953304,-0.684828,0.073130,0.589113,-0.835111,0.038305,0.144188,0.075294
-0.578616,-0.504792,-0.011100,0.584474,-0.595911,0.082080,-0.055024,-0.200747
0.608310,-0.844550,-0.048544,0.708733,0.546565,0.058099,-0.130622,0.041814
0.932340,-0.529486,0.003171,0.655611,1.151933,-0.057008,0.061907,0.192770
0.480327,-1.010376,0.052807,1.060999,0.470311,-0.045583,0.172460,0.029567
0.309549,-0.675992,-0.035522,0.603308,0.050395,0.103483,-0.191459,-0.216563
0.728715,-0.776117,-0.099450,0.670708,0.596150,0.034885,-0.124564,0.007219
0.058059,-0.826110,-0.096792,1.008789,0.047255,0.019415,0.061030,-0.116424
0.152636,-0.929172,-0.081117,0.893562,0.201317,-0.089971,-0.145767,0.035210
-0.332350,-0.729370,-0.085742,0.948223,-0.454352,0.029708,-0.005474,-0.049541
0.885218,-0.058403,-0.047777,0.059754,1.128915,-0.045267,-0.145594,0.134266
-0.104268,-1.107937,0.096483,1.397750,0.009421,0.008746,0.287412,0.025531
0.792209,-0.523549,-0.023942,0.434589,0.760321,0.015501,-0.131745,0.034073
0.881739,-0.340331,0.049849,0.278018,0.915340,0.110966,-0.037555,-0.001243
0.171762,-0.808403,0.029253,0.829798,0.053151,0.055942,-0.039681,-0.219881
0.939922,-0.444253,-0.027658,0.690985,0.907903,-0.045317,0.165164,0.042758
-0.808297,-0.306590,0.034381,0.198219,-1.018504,-0.050129,-0.262857,0.214352
-0.396695,-1.019451,0.039106,0.860020,-0.298365,0.010632,-0.024140,0.066309
-0.445646,-0.863114,-0.085144,0.955843,-0.406971,0.011049,0.140423,-0.046984
1.011107,-0.138754,-0.034506,0.303169,0.959955,0.016267,0.126077,-0.091831
-0.621176,-0.991593,0.038789,1.020956,-0.541287,-0.078871,0.078573,0.122724
-0.298012,-0.923558,-0.048315,1.121053,-0.303031,0.009888,0.092138,0.013177
-1.038808,-0.132744,0.003097,0.270763,-0.986325,-0.067866,0.052527,-0.015958
0.912631,-0.101671,0.052630,0.096285,0.927535,-0.094468,-0.021045,-0.137676
0.953289,-0.191833,-0.033621,0.248107,1.029016,-0.027777,0.041335,-0.020103
0.384351,-0.928198,0.070900,0.981840,0.368073,-0.000862,0.023332,-0.080561
0.701618,-0.587432,-0.054480,0.405473,0.559273,0.082231,-0.183269,-0.061054
0.570578,-0.631112,0.120358,0.658820,0.524452,-0.009970,-0.002710,-0.217587
-1.080651,-0.356818,0.060662,0.306377,-1.078467,-0.072744,-0.031313,0.174487
-0.347117,-0.708397,-0.025864,0.758485,-0.440170,0.019155,-0.149299,-0.098052
0.851963,0.107373,-0.052416,-0.018705,0.992834,0.045264,-0.117346,0.031522
-0.516182,-0.799897,0.077405,0.877840,-0.423494,0.068058,0.107223,-0.156884
0.558021,-0.814544,0.015467,0.795292,0.620111,0.006840,-0.063782,0.102750
-0.211983,-1.137905,0.093084,0.946349,-0.106016,-0.032832,-0.081525,0.138694
0.967191,-0.272933,0.034994,0.271403,0.932354,-0.038269,-0.038035,0.004388
0.863066,-0.407291,0.052077,0.391634,0.862488,0.037049,-0.041704,0.054193
-0.697346,-0.891935,0.002035,0.926542,-0.842195,-0.084691,0.001639,0.177389
-0.844255,-0.306494,0.027029,0.365392,-0.858997,-0.109479,-0.102611,0.022015
-1.056667,0.048573,-0.061493,0.085843,-0.861143,-0.048199,0.159159,-0.165065
0.221802,-0.971185,-0.066681,1.016580,0.439091,-0.077711,-0.101018,0.197747
-0.710368,-0.607644,0.001496,0.544980,-0.738891,-0.039201,-0.152647,0.091516
-0.995430,-0.680079,0.042071,0.441526,-1.006199,-0.076750,-0.074124,0.255513
1.142722,-0.137675,-0.057469,0.319625,1.233964,-0.065677,0.052800,0.210851
-0.767472,-0.077393,-0.041833,0.314902,-0.765980,-0.078699,-0.065312,-0.207073
-0.126180,-1.016895,-0.092485,0.995185,-0.092452,0.037028,0.114582,0.069196
0.944707,-0.322880,0.048854,0.260436,1.212121,0.010330,-0.053181,0.167579
0.498826,-0.902515,0.063420,1.208598,0.598720,-0.030566,0.186241,0.100547
0.029405,-1.293150,-0.025936,1.150540,0.112384,0.022381,0.094808,0.261157
-0.398705,-0.997895,-0.011818,0.811505,-0.382186,-0.075385,-0.193462,0.189901
0.196375,-0.792240,0.068442,0.784241,0.117974,0.029977,-0.076625,-0.182241
-1.020486,-0.105705,0.053681,0.193613,-1.094562,-0.036728,-0.068940,0.085656
0.950165,-0.062304,0.069909,0.004003,1.120883,-0.042937,-0.061652,0.065843
1.293496,-0.042312,-0.009877,0.289106,1.461310,-0.100836,0.261035,0.321242
0.541947,-1.053247,0.089349,0.905782,0.547153,0.017438,0.031465,0.041858
0.709847,-0.508784,0.019938,0.335110,0.704879,0.079821,-0.197178,0.021711
0.215472,-0.954713,0.108054,0.789519,0.386976,0.032874,-0.042240,0.022807
0.236155,-0.981833,-0.008588,1.165525,0.400989,-0.082333,0.049182,0.141742
-0.436110,-0.689584,-0.036405,0.720715,-0.515481,0.084961,0.008447,-0.125650
0.965031,-0.345489,0.053523,0.324594,1.007067,0.013159,0.065391,-0.019929
0.413182,-0.787134,0.013123,0.803761,0.327944,0.073022,-0.078950,-0.069614
0.954391,-0.125573,-0.001385,0.125951,0.844065,-0.051730,0.024553,-0.203690
0.832865,-0.418054,0.093467,0.490870,0.699812,-0.000447,0.128922,-0.260665
-0.937468,-0.524429,0.012744,0.578221,-0.792222,-0.062204,0.042718,-0.006304
-0.350811,-0.928320,-0.031406,1.188264,-0.295681,-0.046622,0.130388,-0.041986
0.625686,-0.652329,0.016842,0.490741,0.441751,0.069692,-0.152546,-0.163167
0.676060,-0.394561,0.065863,0.187470,0.723401,0.063202,-0.215262,-0.054499
1.039498,-0.050828,0.032903,0.094944,1.053485,-0.084871,-0.009513,-0.028804
0.517126,-0.790269,0.012637,0.599356,0.306643,0.106799,-0.174916,-0.044617
-0.857476,-0.065620,0.035850,0.130186,-0.866991,-0.056689,-0.084395,-0.107855
-0.888422,-0.554526,0.074575,0.354697,-0.944245,-0.018214,-0.164036,0.186732
-0.966554,-0.251353,0.003485,0.296967,-0.895066,0.084251,0.136921,-0.197272
0.690816,-0.750970,0.053984,0.820109,0.558671,0.027418,0.150790,-0.099801
-0.045136,-1.090417,0.022738,1.062619,0.059943,-0.046254,-0.017380,0.076419
0.728026,-0.807377,0.034522,0.742282,0.832039,-0.026878,0.097303,0.018511
0.688471,-0.696990,-0.015141,0.592330,0.430797,0.108593,-0.040554,-0.118828
-0.876781,-0.466244,-0.009638,0.549916,-0.793849,-0.008921,0.047611,-0.111097
0.524419,-0.919279,0.068589,1.086309,0.606666,-0.063218,0.177586,-0.042225
0.276998,-0.922008,0.010189,0.923637,0.278182,0.037502,0.020228,0.003961
-0.670771,-0.794906,0.036208,0.730292,-0.611110,0.082006,0.000749,-0.003652
0.735775,-0.648150,-0.094374,0.577069,0.844565,-0.021595,-0.073320,0.088472
0.135594,-1.121318,-0.000632,1.025666,0.276185,-0.013342,-0.052406,0.175605
0.967005,-0.108762,-0.010039,0.081559,1.010342,0.037465,-0.115651,0.096092
0.393206,-0.830747,-0.092610,0.847768,0.329048,-0.033726,-0.043671,-0.115606
-0.666219,-1.037795,0.052326,0.789081,-0.535919,-0.017908,-0.067104,0.206350
0.741421,-0.646256,-0.011130,0.795321,0.948376,-0.109647,-0.082151,0.172435
-0.238630,-0.869455,0.069686,1.010588,-0.171494,0.058789,0.130411,-0.189085
0.913124,-0.099346,-0.017478,0.014892,0.783760,0.074455,-0.033320,-0.153198
-0.478344,-0.467124,-0.122938,0.725420,-0.472950,0.017181,0.013347,-0.241164
-0.695515,-0.890557,0.040642,0.996754,-0.533399,-0.042210,0.058142,0.137407
0.278174,-0.841109,-0.090625,0.874797,0.129919,0.012471,-0.063710,-0.114001
0.317463,-0.798989,0.006013,0.855707,0.280072,0.079358,0.053836,-0.178436
1.008011,-0.619825,0.042384,0.724971,0.988236,-0.059432,0.265785,0.033746
0.836958,-0.522002,0.030391,0.623375,0.775276,0.019038,0.070964,-0.070151
0.761393,-0.587445,0.090023,0.384455,0.633930,0.038601,-0.039477,-0.203113
-1.024283,-0.621684,0.048128,0.505934,-0.939906,0.022133,0.204018,0.030227
-0.700835,-0.896164,0.056340,0.939922,-0.529857,-0.048861,0.171226,-0.031040
-0.770046,-0.852528,0.044041,0.739348,-0.839474,-0.084440,-0.100797,0.222796
0.283411,-0.938747,-0.022284,1.006003,0.272123,0.079052,0.054949,0.013676
-1.054497,-0.019595,-0.069725,0.009561,-0.966624,0.047674,0.207958,-0.148363
0.576549,-0.808992,-0.053717,0.749659,0.555466,-0.020866,-0.042232,-0.009457
-0.120604,-0.813943,0.005068,1.029589,-0.102767,-0.011311,0.005160,-0.117775
-0.985927,-0.726905,0.024422,0.561416,-0.852272,-0.071172,0.067559,0.188567
-0.901268,-0.123923,-0.086488,0.292796,-0.921249,-0.004049,-0.055089,-0.008865
-0.224555,-0.773914,-0.064266,0.912180,-0.083627,-0.096351,-0.045257,-0.078425
-0.437817,-0.831985,-0.038130,1.014179,-0.361392,0.010181,0.122361,-0.129620
-0.482212,-0.582339,-0.054699,0.582430,-0.631611,0.001020,-0.172744,-0.040547
0.005359,-0.961315,0.051781,1.064580,0.171867,-0.047533,0.111149,-0.119108
-0.337968,-0.904816,0.021980,0.938636,-0.154968,-0.063397,-0.018892,-0.049543
-0.706721,-0.290873,-0.061967,0.410027,-0.744237,-0.073922,-0.070673,-0.163912
0.736175,-0.490681,0.007943,0.436495,0.619601,0.022458,-0.094637,-0.143847
-0.421532,-1.006293,0.078093,1.068134,-0.404215,0.091398,0.104789,-0.100279
-0.389650,-0.936192,0.080417,0.915780,-0.367985,0.065550,0.020222,-0.111196
0.755874,-0.912809,-0.039365,0.769902,0.836982,-0.036117,-0.045405,0.191400
0.196185,-0.894826,-0.092933,0.912922,0.132535,0.038186,-0.088555,-0.004239
0.872250,-0.159521,-0.017605,0.061534,0.990385,0.085619,-0.082409,-0.010579
0.213011,-1.014283,0.060403,0.875441,0.338891,-0.024510,-0.054354,-0.008726
-0.216784,-1.124036,0.084992,1.261995,0.058593,-0.011553,0.328000,0.022189
-0.174831,-0.853548,0.010317,0.712614,-0.149268,0.078741,-0.120021,-0.066987
0.350909,-1.009493,0.044778,0.905156,0.253666,0.011662,-0.031679,-0.025767
0.298987,-1.089427,0.004838,1.289271,0.202677,-0.019388,0.201349,0.000913
0.792087,-0.639598,0.076770,0.477164,0.631728,0.059713,-0.004877,-0.121223
0.302936,-0.947513,-0.000206,0.830736,0.188705,0.088115,-0.033300,-0.069506
-0.488184,-0.615364,-0.038421,0.651542,-0.492018,-0.094005,-0.150696,-0.062285
-0.512328,-0.552655,-0.074115,0.551730,-0.751176,-0.069806,-0.231026,0.038054
0.453245,-0.948044,-0.035140,0.870038,0.393503,-0.012206,-0.021442,-0.019982
1.341905,-0.326111,0.019590,0.527470,1.146785,-0.040767,0.348688,0.080286
0.256645,-0.870852,-0.075703,0.793729,0.104632,0.101273,-0.110230,-0.048629
0.939894,-0.300782,-0.018570,0.270274,0.930233,0.030210,-0.022782,0.031599
-0.594823,-0.828277,0.042135,0.962977,-0.471603,-0.061754,0.065639,-0.001737
-0.988578,0.025719,-0.035967,0.083523,-0.844933,0.005189,0.069822,-0.169675
0.431175,-0.845012,-0.015648,0.734188,0.478681,-0.003194,-0.081516,-0.030976
-0.393477,-1.137018,0.045977,1.062185,-0.319080,-0.076454,0.043264,0.089991
-0.263289,-1.221757,0.042840,1.116337,-0.179805,-0.000817,0.082127,0.160397
1.062140,-0.298459,0.054115,0.262520,0.814795,0.079611,0.125321,-0.061583
0.548446,-0.785834,-0.027690,0.634679,0.304096,0.129538,-0.076596,-0.144040
0.736498,-0.818373,0.021730,1.057385,0.712664,-0.066984,0.187362,-0.057944
-0.902628,-0.065629,-0.078810,0.246203,-0.877700,0.019122,0.012401,-0.204413
-0.779957,-0.533054,-0.009440,0.596670,-0.632279,-0.093669,-0.060104,-0.016250
-1.166250,-0.597512,0.113296,0.444046,-1.028433,0.024974,0.141886,0.118638
0.446063,-0.865726,-0.018592,0.802824,0.497329,-0.015075,-0.105442,0.056186
0.393218,-0.950369,0.069300,0.992733,0.607488,-0.005953,0.075945,0.157278
0.181271,-0.991438,0.083095,1.123669,0.136398,0.040358,0.139539,-0.089847
-0.886388,-0.568255,0.050675,0.714422,-0.760527,0.048204,0.130679,-0.150357
-0.658394,-0.858913,0.066565,0.793668,-0.781464,-0.008159,-0.093987,0.127865
0.487630,-1.128707,-0.010106,1.068819,0.469698,-0.057922,0.135271,0.122674
-0.317611,-0.950749,-0.044393,0.845096,-0.353349,-0.091354,-0.136235,0.142210
-0.593261,-0.757610,0.000645,0.807885,-0.564430,0.086399,0.065038,-0.093066
0.304124,-0.888079,-0.031521,0.785176,0.172032,0.048603,-0.088119,-0.019667
-0.649854,-0.516790,-0.086765,0.759975,-0.637986,0.004023,0.015374,-0.084524
-0.323384,-0.834614,-0.007967,0.877729,-0.388871,-0.007876,-0.042004,-0.068219
-0.321064,-0.809477,-0.082446,0.787309,-0.401493,-0.000722,-0.158603,0.013433
0.367158,-1.002319,0.058183,0.949305,0.489481,-0.077339,-0.002352,0.116583
-1.023884,-1.044749,0.082339,0.849976,-0.794676,0.048633,0.280898,0.175997
-0.863063,-0.122284,-0.025573,0.136399,-0.973865,-0.055978,-0.069336,0.059855
-0.507304,-1.186521,0.099137,1.168106,-0.336606,0.007465,0.203891,0.047206
0.286150,-0.925763,-0.077192,0.896699,0.431362,-0.065660,-0.092333,0.082520
-0.496033,-1.159994,0.005416,0.890819,-0.491578,-0.077603,-0.111708,0.329622
0.356055,-1.090435,0.044300,1.170548,0.478279,0.035160,0.195297,0.121663
-0.679653,-1.148062,0.117517,0.892295,-0.643300,-0.027224,0.054213,0.153725
0.809359,-0.211577,-0.029891,0.103628,0.756900,0.088832,-0.207404,-0.045829
0.008038,-1.134041,0.090927,0.862555,0.098907,-0.026316,-0.117515,0.122069
0.118635,-0.865419,-0.056417,0.807547,0.137223,0.075373,-0.064724,-0.026433
-0.589888,-0.719097,-0.046633,0.690398,-0.738017,0.016215,0.023448,-0.020465
-0.663776,-0.423731,-0.118492,0.623302,-0.800581,-0.030954,-0.103189,-0.041189
-1.169922,-0.492076,0.036958,0.442120,-1.053488,-0.030868,0.183892,0.143956
-0.896436,-0.173816,-0.073996,0.253674,-0.879939,0.029321,-0.060736,-0.039176
-0.348801,-0.711208,-0.074741,0.777074,-0.501744,-0.036975,-0.055431,-0.123537
-0.040884,-0.919844,-0.059349,0.876916,-0.043804,0.049924,-0.046151,0.044414
0.600295,-0.882578,-0.012410,1.080527,0.507566,-0.001452,0.153974,0.009504
-1.096086,-0.057977,-0.050778,0.122247,-0.933626,0.107295,0.248460,-0.211690
0.108636,-0.990192,0.047823,0.895101,0.115825,-0.045643,-0.091868,-0.060973
0.932026,-0.292572,-0.028523,0.512517,0.993388,-0.047068,0.033374,0.096558
0.980988,-0.454033,0.011837,0.461671,0.796108,0.035944,0.074104,-0.098943
-0.997032,-0.471146,-0.016275,0.499514,-0.834404,0.063045,0.089727,-0.089650
-0.376083,-1.022728,0.036871,0.893828,-0.515506,0.007458,-0.050539,0.041660
0.224027,-0.761237,-0.061593,0.775061,0.066372,-0.012595,-0.137751,-0.182505
-0.161541,-1.003622,-0.036815,0.941977,-0.191898,-0.057154,-0.035285,-0.027057
0.231710,-0.848637,-0.012748,0.983599,0.190159,0.048869,0.125552,-0.112526
0.861840,-0.207151,0.023604,0.152471,0.901961,-0.011880,-0.093115,-0.075324
-0.835726,-0.400914,-0.085404,0.467143,-0.877731,0.023023,0.043733,-0.083613
-1.016255,-0.011795,0.054338,-0.008876,-0.935645,0.049344,0.040705,-0.174256
-0.203546,-0.679290,-0.065307,0.761237,-0.414540,0.009324,-0.207049,-0.139316
0.873160,-0.481858,-0.007454,0.540602,0.928018,-0.035154,-0.082847,0.057299
-0.902673,-0.470298,-0.024653,0.388612,-1.054052,-0.087668,-0.107279,0.273688
-0.667301,-0.789160,0.010565,0.841069,-0.572656,-0.059621,0.047408,-0.017535
0.762416,-0.553600,-0.082017,0.651404,0.796292,-0.046678,-0.070013,0.061036
0.688021,-0.927706,0.104071,0.814434,0.851028,-0.025328,0.089122,0.059993
0.567181,-0.848550,0.006347,0.903409,0.595484,-0.078969,0.014523,-0.072951
1.039368,-0.394239,-0.041225,0.211671,1.118880,0.055064,-0.059814,0.161401
-0.182817,-0.720486,-0.051559,0.848371,-0.286526,0.061062,-0.015392,-0.202780
1.045208,-0.291366,0.033013,0.294839,1.043647,-0.044392,0.073436,-0.036910
-1.061893,-0.008687,-0.000855,0.014840,-0.807982,-0.080592,0.022759,-0.030788
0.954725,-0.149802,-0.011804,-0.064369,0.964728,0.078608,-0.034611,-0.028478
-0.355254,-1.295164,0.059170,1.132999,-0.049518,-0.083357,0.144092,0.216519
-0.586108,-0.571901,-0.009798,0.492308,-0.762538,-0.102710,-0.266481,0.143369
-0.747233,-0.109400,-0.058730,0.171170,-0.888408,-0.040938,-0.235260,0.038746
-0.603168,-0.624103,0.004937,0.720569,-0.697682,0.128856,0.101612,-0.193808
0.911025,-0.210586,0.027232,0.244419,0.973751,-0.062674,0.016138,-0.022497
-0.175384,-0.967024,0.060678,1.045813,-0.144005,0.019991,0.060658,-0.031179
-1.171295,-0.095325,0.038477,0.134715,-1.136678,-0.074885,0.045491,0.129268
-0.634995,-0.668950,-0.012572,0.748906,-0.601321,-0.067979,-0.079148,-0.015120
-0.635584,-0.574257,-0.054263,0.516738,-0.829333,0.001148,-0.109520,0.098311
0.745175,-0.538733,0.004470,0.496980,0.519220,0.056421,-0.087143,-0.137819
-0.344325,-0.903107,0.036522,0.955215,-0.276827,0.040843,0.113846,-0.158084
-0.892895,0.063581,-0.076406,-0.112789,-0.920790,0.060462,0.032555,-0.063946
0.750671,-0.590731,0.000025,0.594781,0.774684,-0.099708,-0.040222,-0.124555
1.013938,-0.556691,-0.014437,0.579498,0.969344,-0.116999,0.046748,-0.038667
0.805672,-0.576966,0.088162,0.747339,0.673196,0.020747,0.142256,-0.118893
1.033171,-0.311940,-0.054386,0.381810,1.071617,0.021170,-0.012301,0.076462
0.863127,-0.256822,-0.014745,0.238539,0.869918,0.059710,-0.099200,0.043171
0.722208,-0.738382,0.052431,0.533984,0.581589,0.068638,-0.087012,-0.108550
0.986905,-0.139313,-0.041985,0.320148,1.039159,-0.050871,-0.065072,0.083100
1.107693,-0.288192,-0.118805,0.216690,0.948978,0.052828,-0.034370,0.018051
-0.021724,-0.875843,-0.040124,0.880121,0.004229,0.050504,0.000586,-0.010201
0.744597,-0.761697,0.018980,0.598203,0.527575,0.077607,-0.074426,-0.026704
-0.899493,-0.759183,0.068210,0.752787,-0.675966,-0.057862,0.185761,-0.056606
0.015868,-1.226652,0.019038,1.054913,0.151030,-0.060210,0.057996,0.159960
-0.276869,-0.709243,0.066644,0.824446,-0.298445,0.093423,0.031125,-0.263872
-0.991514,-0.237228,0.000152,0.315471,-0.951493,0.062687,0.005364,-0.053541
0.741330,-0.715286,0.035601,0.863241,0.751317,-0.022284,0.127987,0.052905
-0.197589,-0.811793,-0.086807,0.981507,-0.163151,-0.025135,-0.014573,0.007593
0.830328,-0.399514,0.074898,0.288945,0.770268,0.033708,-0.099025,-0.077211
0.590138,-0.778520,0.102338,0.627077,0.713679,0.010258,0.002581,-0.067791
0.825560,-0.110644,0.033001,0.083374,1.057285,-0.014667,-0.087185,0.054085
0.846698,-0.525316,0.071080,0.411837,0.798791,-0.000889,0.080365,-0.111956
-0.958441,-0.099500,-0.078747,0.088515,-0.910339,0.076029,0.111937,-0.195096
0.988684,-0.038373,0.065986,0.083319,1.082697,-0.095348,0.016271,-0.015068
-0.282846,-1.048822,0.075549,0.912872,-0.085491,0.086872,0.070359,0.061042
0.316325,-0.828317,0.000112,0.869800,0.323231,0.092328,0.011236,0.017075
-0.315067,-0.811809,0.000017,0.796207,-0.391304,0.067338,0.004968,-0.135916
-0.935911,-0.260842,0.046084,-0.010344,-1.112653,0.024718,-0.055303,0.203607
0.016701,-1.366415,0.057000,1.272968,0.250465,-0.081009,0.171386,0.275778
0.427244,-0.960420,-0.009218,0.800586,0.431373,0.024686,0.008401,0.008274
-0.824529,-0.356612,-0.068533,0.360989,-0.946990,0.046764,-0.059646,0.037262
0.748575,-0.562641,-0.011804,0.530843,0.755252,0.104116,0.062652,-0.041638
-0.747102,-0.865531,0.056255,0.847566,-0.643850,-0.040766,0.175342,0.007885
0.855609,-0.751033,-0.119406,0.682104,0.907909,0.010960,-0.049653,0.191579
-0.722248,-0.628220,0.049639,0.683771,-0.605154,0.053082,0.091694,-0.242382
-0.136709,-0.953457,0.032389,0.952556,-0.258695,0.014524,0.026939,-0.133957
-0.037928,-0.967148,0.042346,0.842990,-0.097806,0.053929,-0.134285,0.010080
0.955497,-0.388207,-0.025424,0.317038,0.974870,0.072329,0.014311,0.092942
0.742606,-0.757510,-0.091896,0.615501,0.756302,0.024756,-0.143634,0.209450
-0.761067,-0.983158,0.084004,0.749410,-0.724867,-0.003406,-0.070740,0.158573
-0.901896,-0.395146,-0.072425,0.374368,-0.882978,0.024010,0.019740,-0.081841
1.036072,-0.627359,0.012022,0.721998,1.067183,-0.030618,0.143496,0.151410
0.904248,-0.806219,-0.023275,0.841324,0.926367,0.026429,0.167416,0.174040
0.267260,-0.894362,-0.048833,0.845914,0.216924,0.066233,0.019387,-0.069446
-0.163984,-0.790539,-0.086122,0.917930,-0.191889,-0.058923,-0.040952,-0.109730
-1.075082,-0.249003,-0.008672,0.193127,-1.058768,0.040584,0.089259,0.029414
0.703903,-0.766706,0.050233,0.515432,0.579979,0.090268,-0.092667,-0.020053
-0.626798,-0.667728,-0.058165,0.772463,-0.804213,-0.028989,-0.007863,0.006299
-0.258999,-1.122562,0.053543,1.067886,-0.095670,-0.030088,0.153190,0.047623
0.179884,-0.891476,0.091946,1.187367,0.158569,0.022976,0.275062,-0.215824
0.607274,-0.668776,-0.055438,0.604631,0.470024,0.086556,-0.141334,-0.049847
-0.958860,-0.102187,0.022748,0.154098,-0.946832,-0.039891,-0.053172,-0.023422
-1.311181,-0.489846,0.048461,0.380602,-1.172372,0.028442,0.244419,0.128217
-0.491280,-1.148494,-0.001100,0.925837,-0.392710,0.069261,0.051669,0.216906
-0.424517,-0.932747,0.034386,0.936887,-0.258735,-0.009122,0.017928,0.035358
0.610418,-0.646436,-0.010806,0.601587,0.557826,0.091328,-0.055270,-0.064523
0.893332,-0.579295,0.066222,0.881904,0.866043,-0.023509,0.234533,0.028843
-1.054209,-0.165741,0.030819,0.176680,-1.008027,0.058925,0.098732,-0.125532
0.433678,-0.790737,0.026976,0.645038,0.352782,0.095874,-0.119390,-0.118329
-0.677035,-0.224672,-0.093563,0.278776,-0.813732,-0.031142,-0.148437,-0.086332
0.611224,-0.632424,-0.023217,0.726400,0.462398,0.007644,0.001218,-0.168836
-1.196180,-0.750198,0.117551,0.593352,-1.046435,0.010159,0.150904,0.207341
0.564530,-0.651315,-0.063092,0.532879,0.436473,0.072294,-0.136785,-0.144016
0.618374,-0.677236,-0.049825,0.658319,0.607174,-0.035988,-0.133514,0.024796
1.050799,-0.388873,0.076296,0.407901,0.869512,-0.031355,0.193295,-0.134239
0.932941,-0.532959,-0.065729,0.408118,0.974632,0.034313,-0.094160,0.153633
-0.496247,-0.517241,-0.027460,0.605016,-0.623344,0.089722,-0.064633,-0.211382
0.845359,-0.499268,0.090736,0.408410,0.943511,-0.017727,0.117555,-0.079079
1.242245,-0.097949,-0.003355,0.163541,1.036368,-0.073746,0.203458,-0.114584
-0.880128,-0.902730,0.019808,0.879635,-0.621790,0.070033,0.321014,0.004286
-0.000731,-1.045370,-0.012488,1.013342,-0.015574,0.003627,0.039709,0.046767
0.892339,-0.514572,0.067641,0.416051,0.737824,0.094019,-0.011008,-0.008313
